UUID,Name,Category,Description,Version,Last change,Tags,Valid from,Valid until,Location,Flow schema
1a82aa00-b404-4bb8-b429-b1413b91506c,"softwood forestry, paraná pine, sustainable forest management | sawlog and veneer log, paraná pine, measured as solid wood under bark | EN15804GD, U","A:Agriculture, forestry and fishing/02:Forestry and logging/022:Logging/0220:Logging","state-of-the art technology; forest operations largely based on manual labor, some mechanisation is currently undertaken;natural growth; relates to the forest area and CO2 from air needed to produce Paraná pine",00.00.001,2024-10-22 15:02:44.339,Sector: Forestry; Wood,2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
