UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
2992325d-1c6d-41e1-a22a-db6e673fb1b6,"fosetyl-Al production | fosetyl-Al | EN15804GD, U",C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2021:Manufacture of pesticides and other agrochemical products,"Fosetyl-Al is a pesticide produced in four steps from phosphorus trichloride, each reaction has an estimated efficiancy of 95%:;PCl3 + 2 C2H6O + H2O → C4H11O3P + 3 HCl ;C4H11O3P + H3PO3 → 2 C2H7O3P ;C2H7O3P + C2H5ONa → C2H6O3PNa + C2H6O ;3 C2H6O3PNa + Al(NO3)3 → C6H18AlO9P3 + 3 NaNO3 ;Precursor used for the fosetyl-Al production is aluminium nitrate (Al(NO3)3). Aluminium nitrate (Al(NO3)3) is produced from aluminium hydroxide and nitric acid: ;Al(OH)3 + 3 HNO3 → Al(NO3)3 + 3 H2O;The formed aluminium nitrate is a valuable by-product. The formed HCl is neutralised and disposed.",00.00.000,"ConvertedDataset,Sector: Chemicals; Agriculture & Animal Husbandry",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
