UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
9a3367e7-ae3e-45be-a233-ea9f729f60e8,"furnace production, pellet, 15kW | furnace, pellet, 15kW | EN15804GD, U","C:Manufacturing/28:Manufacture of machinery and equipment n.e.c./281:Manufacture of general-purpose machinery/2815:Manufacture of ovens, furnaces and furnace burners",Boiler of average technology available on market.,00.00.000,"ConvertedDataset,Sector: Infrastructure & Machinery; Heat",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
