UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
a205f99f-4619-4ad4-b379-67ed662cb1c0,"treatment of sulfidic tailings, from gold mine operation, tailings impoundment | sulfidic tailings, from gold mine operation | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3822:Treatment and disposal of hazardous waste",This is an inventory for an impoundment of copper ore beneficiation tailings waste. The following assumptions were made concerning technology: final impoundment height is 60 meters; operation phase duration is 30 years; and impoundment leachates are released into the environment untreated.,00.00.000,Sector: Waste Treatment & Recycling; Resource Extraction; Metals,2015-01-01,2023-12-31,Brazil,ecoinvent Data Quality System
