UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
a1a8a3b4-cacf-4359-9c35-ba1c18097c3b,"market for concrete block | concrete block | EN15804GD, U","C:Manufacturing/23:Manufacture of other non-metallic mineral products/239:Manufacture of non-metallic mineral products n.e.c./2395:Manufacture of articles of concrete, cement and plaster",Transportation distance and truck type based on expert opinion specific for Ecuador.,00.00.000,Sector: Cement & Concrete,2022-01-01,2023-12-31,Ecuador,ecoinvent Data Quality System
