UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
4b3eb3ba-49d6-40b2-bc50-1924e8deaeb8,"biomethane production, medium pressure, vehicle grade | biomethane, medium pressure, vehicle grade | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/352:Manufacture of gas; distribution of gaseous fuels through mains/3520:Manufacture of gas; distribution of gaseous fuels through mains",Service station with medium initial gas pressure (0.1-1 bar),00.00.000,"ConvertedDataset,Sector: Fuels; Chemicals",2001-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
