UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
8eef3331-0f87-4eee-beed-ac1f42efe11c,"chlorothalonil production | chlorothalonil | EN15804GD, U",C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2021:Manufacture of pesticides and other agrochemical products,Chlorothalonil is a pesticide produced in three steps from xylene: ;2 C8H10 + 2 NH3 + 3 O2 → 2 C8H7N + 6 H2O;2 C8H7N + 2 NH3 + 3 O2 → 2 C8H4N2 + 6 H2O;C8H4N2 + 4 Cl2 → C8Cl4N2 + 4 HCl,00.00.000,"ConvertedDataset,Sector: Chemicals; Agriculture & Animal Husbandry",2000-01-01,2023-12-31,Europe,ecoinvent Data Quality System
