UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
acaaaf2a-464c-4c09-aad8-eea841543b32,"treatment of aluminium scrap, post-consumer, by collecting, sorting, cleaning, pressing | aluminium scrap, post-consumer, prepared for melting | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/383:Materials recovery/3830:Materials recovery",Average technology for the aluminium recycled in Europe,00.00.000,Sector: Waste Treatment & Recycling; Metals,2005-01-01,2023-12-31,Europe,ecoinvent Data Quality System
