UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
6d8c7a63-ed06-405f-af6a-69137fdefc39,"electricity voltage transformation from high to medium voltage, aluminium industry | electricity, medium voltage, aluminium industry | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution","Aluminium-producing African countries (CM, EG, GH, MZ, NG, ZA)",00.00.000,"electricity, primary aluminium industry,Sector: Electricity; Metals",2015-01-01,2023-12-31,"IAI Area, Africa",ecoinvent Data Quality System
