UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
4f43b44e-4d4e-4b34-a360-24418cdf68bd,"market for heavy fuel oil | heavy fuel oil | EN15804GD, U",C:Manufacturing/19:Manufacture of coke and refined petroleum products/192:Manufacture of refined petroleum products/1920:Manufacture of refined petroleum products,Comment found in the corresponding dataset for Europe without Switzerland in ecoinvent v3.4 (2017): Distribution of petroleum products.,00.00.000,Sector: Fuels,2014-01-01,2023-12-31,Colombia,ecoinvent Data Quality System
