UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c973c65f-0ad6-46ae-9459-12fb467f1375,"nitrobenzene production | nitrobenzene | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals",represents a current cross-section of actual plants in Europe,00.00.000,"ConvertedDataset,Sector: Chemicals",1997-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
