UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
674c87a3-27d3-4f03-a846-093079b486e9,"natural gas, high pressure, import from FR | natural gas, high pressure | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/352:Manufacture of gas; distribution of gaseous fuels through mains/3520:Manufacture of gas; distribution of gaseous fuels through mains",For gas import from France to Belgium.,00.00.000,Sector: Fuels,2021-01-01,2023-12-31,Belgium,ecoinvent Data Quality System
