UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
35915dcb-2beb-4e66-a3c4-55dc23c80e48,"treatment of residues, MSWI, waste emulsion paint, residual material landfill | residues, MSWI, waste emulsion paint | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3822:Treatment and disposal of hazardous waste","Residual material landfill for polluted, inorganic waste with base seal and leachate collection system (landfill type C). Recultivation after closure.",00.00.000,Sector: Waste Treatment & Recycling,1994-01-01,2023-12-31,Europe without Switzerland,ecoinvent Data Quality System
