UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
a105bb2c-40a9-4c0d-bd72-4caf1d14f9ec,"treatment of hard coal ash, residual material landfill | hard coal ash | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3822:Treatment and disposal of hazardous waste","Residual material landfill for polluted, inorganic waste (VVEA Type C). With base seal and leachate collection system. Ultimate average landfill height is 10 meters. Operation phase duration is 30 years. Recultivation after closure. No additional solidification with cement requested. Based on average waste composition and climate data the end of carbonate phase in the residual material landfill is estimated to be reached after 60 000 years.",00.00.000,Sector: Waste Treatment & Recycling,2010-01-01,2023-12-31,Croatia,ecoinvent Data Quality System
