UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
31472590-2e0a-44a9-ac84-bfc9ceabb101,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Electric efficiency: 0.15; Thermal efficiency: 0.45; ;Total efficiency: 0.6,00.00.000,"with true value,wood power,Sector: Heat; Electricity",2010-01-01,2023-12-31,United Kingdom,ecoinvent Data Quality System
