UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
957a20ef-508f-413b-bed5-9bf94e3a254a,"nuclear fuel element production, for pressure water reactor, UO2 3.8% & MOX | nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals",Data reflects the use of UO2 and MOX fuel elements in current nuclear reactors.,00.00.000,"ConvertedDataset,Sector: Chemicals; Fuels",2002-01-01,2023-12-31,France,ecoinvent Data Quality System
