UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
118bd28c-8cc2-4091-b61a-20e0d876853d,"silicon production, electronics grade | silicon tetrachloride | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals","In practice, EG-silicon is a product from complex chemical production plants. The conventional route for production of EG-silicon comprises three process steps:;1) the MG-silicon is converted into a gas, either trichlorosilane (SiHCl3) or silane (SiH4),;2) this gas is purified by means of distillation,;3) silicon in solid form is deposited in a Siemens reactor.;Reference:;Jungbluth N., Stucki M, and Frischknecht R. (2009) Photovoltaics. In Dones, R. (Ed.) et al., Sachbilanzen von Energiesystemen: Grundlagen für den ökologischen Vergleich von Energiesystemen und den Einbezug von Energiesystemen in Ökobilanzen für die Schweiz. ecoinvent report No. 6-XII, Swiss Centre for Life Cycle Inventories, Dübendorf, CH, 2009.",00.00.000,Sector: Chemicals; Electronics,1992-01-01,2023-12-31,Germany,ecoinvent Data Quality System
