UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
4c24a073-797f-4aa2-98d4-8936a467fee4,"ethanol production, ethylene hydration | ethanol, without water, in 99.7% solution state, from ethylene | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals","The catalytic hydration of ethylene is a heterogeneous process in gaseous phase on acid catalyst, where the catalyst is H3PO4, and takes place at a temperature of 300°C and pressure of 70 bars. The ethylene conversion is only of 4% per passage. The reaction gas is recycled many times to increase total efficiency. The ethylene has to be of high purity to avoid inert gases concentration. The reaction gas is cooled to condense the liquid products and separate it from the ethylene to be recycled. Ethanol solution is concentrated and purified by extractive distillation. The ethanol selectivity is about 98%. Co-products of the direct hydration are diethyl ether (1 %), butene (0.6 %), and acetaldehyde (0.2 %). The diethyl ether is purificated in the ether distillation column. The other organic byproducts are recovered and fed into the steam generator.;The figure below represents the production of ethanol by means of the direct hydration of ethanol. ;a) Circulation compressor; b) Heat exchanger; c) Superheater; d) Reactor; e) Washer; f) Crude ethanol tank; g) Extractive distillation column; h) Concentration column; i) Dehydration; j) Concentration column;Reference:;Heitmann, W., Strehlke, G., Mayer, D.: Ethers, aliphatic, Chapter 2,4. In: Ullmann's Encyclopedia of Industrial Chemistry, Seventh Edition, 2004 Elec-tronic Release (ed. Fiedler E., Grossmann G., Kersebohm D., Weiss G. and Witte C.). 7 th Electronic Release Edition. Wiley InterScience, New York, Online-Version under: http://www.mrw.interscience.wiley.com/ueic/articles/ arti-cles/a10_023/",00.00.000,Sector: Chemicals,1986-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
