UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
434e42e5-f782-45ad-8fcd-386fd69d534a,"phosphate rock beneficiation | phosphate rock, beneficiated | EN15804GD, U",B:Mining and quarrying/08:Other mining and quarrying/089:Mining and quarrying n.e.c./0891:Mining of chemical and fertilizer minerals,Average techlogy from the regional counterparts as given in the geography comment.,00.00.000,Sector: Minerals; Agriculture & Animal Husbandry,1986-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
