UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
108a9f0a-bb28-43e8-af2f-a387f5142aea,"municipal waste collection service by 21 metric ton lorry | municipal waste collection service by 21 metric ton lorry | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/381:Waste collection/3811:Collection of non-hazardous waste",Waste collection and hydraulic compression vehicle. Gross load capactity 8.2 tons. Load factor 50%. Average load 4.1 tons. Emissions extrapolated from data for lorry 16t class (ecoinvent 2000 report No. 14). Adaptations for air emissions to Stop&Go driving from average driving emission factors.,00.00.000,Sector: Waste Treatment & Recycling,1991-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
