UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
9a5d0bd1-a809-48c3-9b77-e0ea85990c13,"treatment of bottom ash, MSWI-WWT-SLF, waste gypsum, slag compartment | bottom ash, MSWI-WWT-SLF, waste gypsum | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3821:Treatment and disposal of non-hazardous waste",Slag compartment for bottom ash from incineration with base seal and leachate collection system (Landfill type D). Recultivation after closure.,00.00.000,Sector: Waste Treatment & Recycling,1994-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
