UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c4716825-1558-46c4-adb7-3a857b6b29f3,"bell pepper production, open field | bell pepper | EN15804GD, U","A:Agriculture, forestry and fishing/01:Crop and animal production, hunting and related service activities/012:Growing of perennial crops/0128:Growing of spices, aromatic, drug and pharmaceutical crops",Cultivation of Capsicum follows conventional production standards,00.00.000,Sector: Agriculture & Animal Husbandry,2015-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
