UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
3d3db355-d505-4f03-a7df-9412d1819f54,"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution",Conventional natural gas power plant of 100MWe. The plant is used for middle load with 5000 hours of operation at full capacity per year. The plant is assumed to operate 180000 hours during its lifetime.,00.00.000,"China,natural gas power,fossil fuels,Sector: Electricity",1990-01-01,2023-12-31,"China, Xinjiang (新疆维吾尔自治区)",ecoinvent Data Quality System
