UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
5b7f3b1e-c982-4718-9dd5-523d5cee915f,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution",Conventional natural gas power plant of 100MWe. The plant is used for middle load with 5000 hours of operation at full capacity per year. The plant is assumed to operate 180000 hours during its lifetime.,00.00.000,"fossil fuels,with true value,natural gas power,Sector: Heat; Electricity",1990-01-01,2023-12-31,Ukraine,ecoinvent Data Quality System
