UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
7a82f85b-158b-480d-81bc-8601132dc97b,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Electric efficiency: 0.15; Thermal efficiency: 0.45; ;Total efficiency: 0.6,00.00.000,"with true value,marginal,consequential version only,wood power,Sector: Heat; Electricity",2010-01-01,2023-12-31,"China, Guangdong (广东)",ecoinvent Data Quality System
