UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
d0ba66bc-556e-4375-b1d6-381315d0ed71,"market for waste graphical paper | waste graphical paper | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3821:Treatment and disposal of non-hazardous waste",The dataset supplies a disposal mix (technology mix) of 'waste graphical paper' to the respective waste producing activities.,00.00.000,"ConvertedDataset,Sector: Waste Treatment & Recycling",2010-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
