UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
810140ba-77f1-42f7-a6b8-f207e556e2f0,"nuclear power plant construction, pressure water reactor 650MW | nuclear power plant, pressure water reactor, 650MW | EN15804GD, U",F:Construction/42:Civil engineering/422:Construction of utility projects/4220:Construction of utility projects,"Data refer to Gentilly-2 nuclear power plant, the only nuclear facility in Quebec. The Gentilly-2 CANDU pressurized heavy water reactor (PHWR) has a gross output of 675 MWe.;The nuclear plant includes as main components:;-CANDU reactor;-Moderator system;-Heat transport system;-Turbine generator system;-Reactor regulator system;-Management systems (water, heavy water, liquid wastes, gas effluents);-Spent fuel stockage;-Solid radioactive wastes stockage;-Energy systems (auxiliary system, batteries, etc.);-Buildings",00.00.000,Sector: Infrastructure & Machinery; Electricity,1982-01-01,2023-12-31,"Canada, Québec",ecoinvent Data Quality System
