UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
1769d265-f652-477b-b455-842d8b899428,"iron pellet production | iron pellet | EN15804GD, U",C:Manufacturing/24:Manufacture of basic metals/241:Manufacture of basic iron and steel/2410:Manufacture of basic iron and steel,Straight grate process.;Specific data were collected on one of the two production site in Quebec. No information was available to compare the technologies of the two production site. Uncertainity has been adjusted accordingly.,00.00.000,"single enterprise data,Sector: Metals",2011-01-01,2023-12-31,"Canada, Québec",ecoinvent Data Quality System
