UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
62066781-98e2-4223-9fa2-a636787b615e,"sowing | sowing | EN15804GD, U","A:Agriculture, forestry and fishing/01:Crop and animal production, hunting and related service activities/016:Support activities to agriculture and post-harvest crop activities/0161:Support activities for crop production","Current technology about sowing operation during agricultural processes.;This activity is performed with a tractor (power 80 hp; weight 3740 kg) and a lancer (weight 150 kg; width 3 m). Life spam of the tractor is considered as 6000 hours and of the implement as 2000 hours. Machinery used, fuel consumption and operation efficiencies were based on expert's informations and unpublished data.",00.00.000,Sector: Agriculture & Animal Husbandry,2012-01-01,2023-12-31,Brazil,ecoinvent Data Quality System
