UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
2766cc2b-142d-4121-95b3-c6651fe670e3,"market for aluminium, in mixed metal scrap | aluminium, in mixed metal scrap | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/383:Materials recovery/3830:Materials recovery",Average transport requirements used to deliver products within the global geography.,00.00.000,Sector: Waste Treatment & Recycling; Metals,2012-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
