UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
1d6a7da0-ee44-4751-8111-0a7371312850,"xenon and krypton purification, air separation | krypton, gaseous | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals",Kr-Xe-concentrate with 99.7% O2 is obtained from a side column of large air separation plants. Processes as purification and further distillation and the achieved yield may vary. Data represents an average process.,00.00.000,Sector: Chemicals,1998-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
