UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
8b981468-96f9-4d49-8a4a-39f9789d692e,"diammonium phosphate production | diammonium phosphate | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2012:Manufacture of fertilizers and nitrogen compounds","This datasets corresponds to the technology used in Chinese fertiliser plants. The production of diammonium phosphate involves the combination of liquid ammonia with phosphoric acid, using heat and electricity.",00.00.000,Sector: Chemicals; Agriculture & Animal Husbandry,2011-01-01,2023-12-31,China,ecoinvent Data Quality System
