UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
114c513d-9b2c-4410-b7a4-f6c00b0d84b0,"soybean production | soybean | EN15804GD, U","A:Agriculture, forestry and fishing/01:Crop and animal production, hunting and related service activities/011:Growing of non-perennial crops/0111:Growing of cereals (except rice), leguminous crops and oil seeds","This dataset represents the production of 1 kg of soybeans in the state of Paraná, which is composed of the soybean regions of Ponta Grossa, Cascavel and Ivaiporã. In these regions, soybean can be produced as a monoculture or in cropping systems, including other crops such as maize and wheat. When in a cropping system, land occupation, liming operation and limestone are allocated among the products of the system, adopting factors that consider the fraction of area and the occupation time. The average productivity is 3652 kg/ha, at 14% moisture.;Agricultural operation was modelled based on the total diesel consumed to perform the operation and the emissions to air related to diesel burning.",00.00.000,"No,Sector: Agriculture & Animal Husbandry",2015-01-01,2023-12-31,"Brazil, Paraná",ecoinvent Data Quality System
