UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c8630c03-c7de-4651-b882-f3496e7c582b,"water production, deionised | water, deionised | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/36:Water collection, treatment and supply/360:Water collection, treatment and supply/3600:Water collection, treatment and supply","The process includes an anionic resion or combined cation/anion exchange resin. The unit is operated with counterflow regeneration. Obtained water quality: about 1-0.1 uS/ cm for the conductivity and a silica content (as SiO2) of 5-25 ug/l. For the water source, tap water from a public supply with a total hardness of 1.71 mol/m3 (range 0.7 - 3.2) was assumed.;Reference:;Althaus H.-J., Chudacoff M., Hischier R., Jungbluth N., Osses M. and Primas A. (2007) Life Cycle Inventories of Chemicals. ecoinvent report No. 8, v2.0. EMPA Dübendorf, Swiss Centre for Life Cycle Inventories, Dübendorf, CH.",00.00.000,Sector: Water Supply,2012-01-01,2023-12-31,Europe without Switzerland,ecoinvent Data Quality System
