UUID,Name,Category,Description,Version,Last change,Tags,Valid from,Valid until,Location,Flow schema
65f9e207-645e-4867-beba-0c8bdbe3a24e,"bamboo forestry, sustainable forest management | bamboo culm | EN15804GD, U","A:Agriculture, forestry and fishing/02:Forestry and logging/023:Gathering of non-wood forest products/0230:Gathering of non-wood forest products",Current production technology,00.00.001,2024-10-22 14:49:11.581,Sector: Forestry,2010-01-01,2023-12-31,China,ecoinvent Data Quality System
