UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
6a059265-cd7f-4150-a9aa-4eaae043776a,"heat and power co-generation, natural gas, 500kW electrical, lean burn | heat, district or industrial, natural gas | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Average technology available on market.,00.00.000,"ConvertedDataset,with true value,Sector: Heat; Electricity",2000-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
