UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
9f24cd99-a423-4699-9cee-b4e35b5efd93,"hydrogen compression, from low to medium pressure | hydrogen, gaseous, medium pressure, merchant | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/352:Manufacture of gas; distribution of gaseous fuels through mains/3520:Manufacture of gas; distribution of gaseous fuels through mains","This dataset represents the compression of hydrogen, gaseous, low pressure at 25 bar to medium pressure at 200 bar.;The electricity needed for conversion was calculated based on literature.;Reference:;Antonini C., Treyer K., Streb A., van der Spek M., Bauer C., Mazzotti M. (2020): Hydrogen production from natural gas and biomethane with carbon capture and storage – A techno-environmental analysis, Sustainable Energy Fuels.",00.00.000,Sector: Chemicals; Fuels,2023-01-01,2023-12-31,United States of America,ecoinvent Data Quality System
