UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
3c5589c4-edd3-42be-91a4-3dc8cae80dec,"clay pit operation | clay | EN15804GD, U","B:Mining and quarrying/08:Other mining and quarrying/081:Quarrying of stone, sand and clay/0810:Quarrying of stone, sand and clay",typical technology for swiss clay mining,00.00.000,"ConvertedDataset,Sector: Resource Extraction; Minerals; Cement & Concrete",1992-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
