UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
cd30dc52-4daf-429b-b8fa-221b772590ac,"pendimethalin production | pendimethalin | EN15804GD, U",C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2021:Manufacture of pesticides and other agrochemical products,Pendimethalin is a pesticide produced in three steps from o-xylene:;C8H10 + HNO3 → C8H9NO2 + H2O;C8H9NO2 + 4 H2 + C5H10O → C13H21N + 3 H2O;C13H21N + 2 HNO3 → C13H19N3O4 + 2 H2O;A precursor that is used for the pendimethalin production is 3-pentanone (C5H10O).;3-Pentanone (C5H10O) is produced from ethylene:;2 C2H4 + CO + H2 → C5H10O,00.00.000,"ConvertedDataset,Sector: Chemicals; Agriculture & Animal Husbandry",2000-01-01,2023-12-31,Europe,ecoinvent Data Quality System
