UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
aa00c6ee-845c-40de-96a2-d3b127694ef8,"maize grain production, second crop | maize grain | EN15804GD, U","A:Agriculture, forestry and fishing/01:Crop and animal production, hunting and related service activities/011:Growing of non-perennial crops/0111:Growing of cereals (except rice), leguminous crops and oil seeds","This dataset represents the production of 1 kg of maize in the state of Goiás, which is composed of the maize regions of Entorno de Brasília, Sudoeste de Goiás e Porangatu. In these regions, maize is produced in cropping systems, including other crops such as soybeans. When in a cropping system, land occupation, liming operation and limestone are allocated among the products of the system, adopting factors that consider the fraction of area and the occupation time. The average productivity is 6180 kg/ha, at 13% moisture.;Agricultural operation was modelled based on the total diesel consumed to perform the operation and the emissions to air related to diesel burning.",00.00.000,"No,Sector: Agriculture & Animal Husbandry",2015-01-01,2023-12-31,"Brazil, Goiás",ecoinvent Data Quality System
