UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
44ac4578-31d4-4937-8aee-95e0ca092bab,"treatment of used electric bicycle | used electric bicycle | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/383:Materials recovery/3830:Materials recovery",unknown,00.00.000,"ConvertedDataset,Treatment,Sector: Waste Treatment & Recycling; Infrastructure & Machinery",2007-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
