UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
bc5b6432-147b-451b-871f-46f26a5420ce,"heat and power co-generation, wood chips, 2000 kW, state-of-the-art 2014 | heat, district or industrial, other than natural gas | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Electric efficiency: 0.1; Thermal efficiency: 0.50; ;Total efficiency: 0.6,00.00.000,"wood power,with true value,Sector: Heat; Electricity",2012-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
