UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
a0449fbf-2894-4831-b997-4f6eb972ce5c,"benzyl alcohol production | benzyl alcohol | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals","Benzyl alcohol can be produced in many ways. At present there are only two processes of substantial industrial importance: the hydrolysis of benzyl chloride and the hydrogenation of benzaldehyde. Other processes, like the oxidation of toluene, the hydrogenation of benzoic acid esters, the electrochemical reduction of benzoic acid, the hydrolysis of benzylsulfonic acid, and the decarboxylation of benzyl formate, have no importance in the industrial production of benzyl alcohol. The hydrolysis of benzyl chloride is a reversible reaction which leads to the almost quantitative formation of benzyl alcohol only in the presence of alkaline saponifying agents that combine with the hydrogen chloride as it is formed. It is therefore carried out by heating benzyl chloride with stoichiometric excesses of aqueous solutions of oxides, hydroxides, or carbonates of the alkali or alkaline earth metals. ;To 610 parts of boiling 10 % soda solution 126.5 parts of benzyl chloride is added with stirring. The reaction mixture is refluxed and stirred until carbon dioxide no longer escapes; this takes an average of five to six hours. An alkali-resistant steel reactor with brick walls is used. The stirrer and heating coil are made of an alloy with a high nickel content. After the reaction mixture has cooled, the upper layer, consisting of crude benzyl alcohol, is removed. The sodium chloride solution below still contains some soda. Dissolved benzyl alcohol can be obtained from it by adding salt or by extracting with benzene or toluene. The crude benzyl alcohol is carefully fractionated at a reduced pressure in an efficient column. The yield is 85 parts of benzyl alcohol and 10 parts of dibenzyl ether. ;Reference:;Brühne, F., Wright: Benzyl alcohol. In: Ullmann's Encyclopedia of Industrial Chemistry, Seventh Edition, 2004 Electronic Release (ed. Fiedler E., Grossmann G., Kersebohm D., Weiss G. and Witte C.). 7 th Electronic Release Edition. Wiley InterScience, New York, Online-Version under: http://www.mrw.interscience.wiley.com/ueic/articles/",00.00.000,Sector: Chemicals,1998-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
