UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
75dc1463-9f90-402c-b7ad-7b90e598c0f7,"natural gas, liquefied, import from DZ | natural gas, liquefied | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/352:Manufacture of gas; distribution of gaseous fuels through mains/3520:Manufacture of gas; distribution of gaseous fuels through mains",This dataset describes the transport of natural gas on a freight ship between the liquefaction plant in DZ and a EU-28 evaporation plant. The process is normalized on the gaseous form of gas. The net calorific value of natural gas is 36.0 MJ/Nm³.,00.00.000,Sector: Resource Extraction; Fuels,2021-01-01,2023-12-31,Rest of Europe,ecoinvent Data Quality System
