UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
64e64a28-529c-4bcf-8058-4cf948938831,"market for process-specific burdens, residual material landfill | process-specific burdens, residual material landfill | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3822:Treatment and disposal of hazardous waste","ecoQuery: https://ecoquery.ecoinvent.org/3.10/cutoff/dataset/15522/documentation

This is a market activity. Each market represents the consumption mix of a product in a given geography, connecting suppliers with consumers of the same product in the same geographical area. Markets group the producers and also the imports of the product (if relevant) within the same geographical area. They also account for transport to the consumer and for the losses during that process, when relevant.;This is the market for  'process-specific burdens, residual material landfill', in the geography of Europe without Switzerland.;The process-specific burdens, residual material landfill is treated in the same place as it is produced. That is why regional market activities are in this case adequate.;The same transport distances as in the global market are used.

This activity starts at the gate of the activities that produce 'process-specific burdens, residual material landfill',  within the geography of Europe without Switzerland.

This activity ends with the supply of  process-specific burdens, residual material landfill', to the consumers of this product. Transport or losses are considered irrelevant for this product.",00.00.000,Sector: Waste Treatment & Recycling,2011-01-01,2023-12-31,Europe without Switzerland,ecoinvent Data Quality System
