UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
366ce4d9-9a93-416d-93e1-4cdea93734df,"chlormequat chloride production | chlormequat chloride | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals","Chlormequat chloride is produced from trimethylamine and 1,2-dichloroethane.;Chemical Equation:;C3H9N+C2H4Cl2 --> C5H13NCl2;Reference(s):;Sauter H., Zeeh B., (2009): Plant Growth Regulators, in Ullmanns Encyclopedia of Industrial Chemistry, Weinheim, Wiley-VCH.",00.00.000,Sector: Chemicals,2020-01-01,2023-12-31,Global,ecoinvent Data Quality System
