UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
05b2a6ba-e6cc-4744-b619-ca7025a8f034,"treatment of waste brick, collection for final disposal | waste brick | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3821:Treatment and disposal of non-hazardous waste",Building demolition with skid-steer loaders. ,00.00.000,"ConvertedDataset,Treatment,Sector: Waste Treatment & Recycling",1994-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
