UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
01289071-268a-4f04-978a-d57d44f2f5f4,"market for biomethane, low pressure | biomethane, low pressure | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/352:Manufacture of gas; distribution of gaseous fuels through mains/3520:Manufacture of gas; distribution of gaseous fuels through mains",Switzerland,00.00.000,Sector: Fuels; Chemicals,2016-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
