UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
61beeaac-a4ec-449b-9e3a-81331498d0a7,"compressed air production, 800 kPa gauge, >30kW, optimized generation | compressed air, 800 kPa gauge | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals",Average technology,00.00.000,Sector: Chemicals,2003-01-01,2023-12-31,Europe,ecoinvent Data Quality System
