UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
2c22b474-b74d-4abe-a722-ed337b2df77f,"hydropower plant construction, reservoir | hydropower plant, reservoir | EN15804GD, U",F:Construction/42:Civil engineering/422:Construction of utility projects/4220:Construction of utility projects,"Construction technology refers to a mix of types of dams built between 1945 and 1970, therefore they might not be representative for more modern construction, nor for an individual type.",00.00.000,"ConvertedDataset,Sector: Infrastructure & Machinery; Electricity",1945-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
