UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
1d964eaf-30c2-4563-b6d4-7765cad730d2,"clinker production | electric arc furnace dust | EN15804GD, U","C:Manufacturing/23:Manufacture of other non-metallic mineral products/239:Manufacture of non-metallic mineral products n.e.c./2394:Manufacture of cement, lime and plaster","Current technology for clinker production in Brazil, in dry kilns, considering various fuel types.;According to the GNR database, 49% of the clinker is produced in dry kilns with preheater and precalciner, being the other 51% produced in mixed kiln types (dry). Regarding fuel types, 80,5% are fossil fuels, 10,4% biomass and 9,1% alternative fossil and mixed wastes (data from 2014). According to SNIC (2013), there are 88 cement factories in Brazil. 57 are integrated plants that produce clinker and cement (ABCP, 2016), being 38 of them licensed for coprocessing.;Sources: ;SNIC (National Union of the Cement Industry). Relatório Anual 2013 (Annual report 2013). 2013.;ABCP (Brazilian Portland Cement Association). Panorama do coprocessamento - Brasil 2016 (coprocessing panorama Brazil 2016). 2016.",00.00.000,"combined production,Sector: Cement & Concrete",2016-01-01,2023-12-31,Brazil,ecoinvent Data Quality System
