UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
d2b4a43e-68d7-4afd-b8e1-3ccb7f675268,"treatment of residues, MSWI, municipal solid waste, residual material landfill | residues, MSWI, municipal solid waste | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/382:Waste treatment and disposal/3822:Treatment and disposal of hazardous waste","Residual material landfill for polluted, inorganic waste with base seal and leachate collection system (landfill type C). Recultivation after closure.",00.00.000,Sector: Waste Treatment & Recycling,1994-01-01,2023-12-31,Denmark,ecoinvent Data Quality System
