UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
ce90bd1f-b896-4c33-a8f8-fd922d17ff8d,"aniline production | aniline | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2011:Manufacture of basic chemicals","Production of aniline from benzene by nitrobenzene as an intermediate input with a process yield of 99%.;References:;Hischier R. (2007) Life Cycle Inventories of Packagings & Graphical Papers. ecoinvent report No. 11. Swiss Centre for Life Cycle Inventories, Dübendorf, 2007.;Kahl, T., Schröder, K.-W., Lawrence, F. R., Marshall, W. J., Höke, H. and Jäckh, R. 2011. Aniline. Ullmann's Encyclopedia of Industrial Chemistry.",00.00.000,Sector: Chemicals,2000-01-01,2023-12-31,Europe,ecoinvent Data Quality System
