UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
27253a1f-5c95-4602-b41d-9390c3308756,"treatment of waste paperboard, unsorted, sorting | waste paperboard, sorted | EN15804GD, U","E:Water supply; sewerage, waste management and remediation activities/38:Waste collection, treatment and disposal activities; materials recovery/383:Materials recovery/3830:Materials recovery",Technology assumed representative of situation in Europe without Switzerland for the underlying time frame.,00.00.000,Sector: Waste Treatment & Recycling,2012-01-01,2023-12-31,Europe without Switzerland,ecoinvent Data Quality System
