UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
897a08c6-9fc3-404a-a6b0-1cf9d8ddcc3a,"heat and power co-generation, natural gas, 50kW electrical, lean burn | electricity, low voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/353:Steam and air conditioning supply/3530:Steam and air conditioning supply",Average technology available on market.,00.00.000,"with true value,Sector: Heat; Electricity",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
