UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
7c5323b3-6248-4581-ac04-bf0b6d930fed,"beet sugar production | molasses, from sugar beet | EN15804GD, U",C:Manufacturing/10:Manufacture of food products/107:Manufacture of other food products/1072:Manufacture of sugar,Sweet juice is extracted from the sugar beets by diffusion. The juice is then purified and crystallized to sugar. Molasses come as a by-product of the crystallization process.,00.00.000,"ConvertedDataset,Sector: Agriculture & Animal Husbandry",1998-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
