UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
155747fb-eae2-48fb-8be7-7a09570805ff,"heat and power co-generation unit construction, organic Rankine cycle, 1400kW thermal, components for electricity only | heat and power co-generation unit, organic Rankine cycle, 1400kW thermal, components for electricity only | EN15804GD, U",F:Construction/42:Civil engineering/422:Construction of utility projects/4220:Construction of utility projects,Specific cogeneration unit installed in Switzerland.,00.00.000,"ConvertedDataset,Sector: Infrastructure & Machinery; Heat; Electricity",2000-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
