UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
c2aadee5-58e5-4e59-aea0-c1943d851733,"electricity production, deep geothermal | electricity, high voltage | EN15804GD, U","D:Electricity, gas, steam and air conditioning supply/35:Electricity, gas, steam and air conditioning supply/351:Electric power generation, transmission and distribution/3510:Electric power generation, transmission and distribution",Represents installation of a deep geothermal power plant in Switzerland. ,00.00.000,"geothermal power,Sector: Electricity",2015-01-01,2023-12-31,Switzerland,ecoinvent Data Quality System
