UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
1279fba2-2a1e-482a-b1cf-851d2c205b15,"photovoltaic module production, building-integrated, for facade installation | photovoltaic module, building-integrated, for facade installation | EN15804GD, U",F:Construction/43:Specialized construction activities/439:Other specialized construction activities/4390:Other specialized construction activities,The calculation of the annual production volume of the reference product is based on data from 2008. It does not represent an average of the time period 1992-2008.,00.00.000,"infrastructure,photovoltaic power,Sector: Infrastructure & Machinery; Electronics; Electricity",1992-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
