UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
7026d5f5-8421-4850-967d-52c0a6c06457,"corrugated board box production | corrugated board box | EN15804GD, U",C:Manufacturing/17:Manufacture of paper and paper products/170:Manufacture of paper and paper products/1702:Manufacture of corrugated paper and paperboard and of containers of paper a,Average of present used technology,00.00.000,"production mix,Sector: Pulp & Paper",2014-01-01,2023-12-31,United States of America,ecoinvent Data Quality System
