UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
a3c5e40b-b50c-4081-aa8c-a3996251a271,"acrylic dispersion production, with water, in 58% solution state | acrylic dispersion, with water, in 58% solution state | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2022:Manufacture of paints, varnishes and similar coatings, printing ink and mas","This dataset is based on data from a company. See general comment.;References:;Paint & Coatings Industry. Acrylic Dispersions for Industrial Coatings with Polymer-Bound Stabilizers, http://www.pcimag.com/articles/82901-acrylic-dispersions-for-industrial-coatings-with-polymer-bound-stabilizers (last accessed on 2017-01-06).;Schweizerische Zentralstelle für Fenster- und Fassadenbau (SZFF) and Swiss Federal Laboratories for Materials Testing and Research (EMPA) (1996) Ökologische Bewertung von Fensterkonstruktionen verschiedener Rahmenmaterialen. EMPA-SZFF-Forschungsbericht. Editor: SZFF.",00.00.000,Sector: Chemicals,1996-01-01,2023-12-31,Europe,ecoinvent Data Quality System
