UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
7f1eaa1c-1424-4681-8560-96a40da582af,"processing of anode slime from electrorefining of copper, anode | silver | EN15804GD, U",C:Manufacturing/24:Manufacture of basic metals/242:Manufacture of basic precious and other non-ferrous metals/2420:Manufacture of basic precious and other non-ferrous metals,"Based on typical current technology. Anode slime treatment by pressure leaching and top blown rotary converter. Production of Silver by Möbius Electrolysis, Gold by Wohlwill electrolysis, copper telluride cement and crude selenium to further processing.",00.00.000,Sector: Metals; Waste Treatment & Recycling,2010-01-01,2023-12-31,Global,ecoinvent Data Quality System
