UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
988839ca-a32f-48b3-a300-afe2e445aa0d,"ammonia production, partial oxidation, liquid | ammonia, anhydrous, liquid | EN15804GD, U","C:Manufacturing/20:Manufacture of chemicals and chemical products/201:Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics/2012:Manufacture of fertilizers and nitrogen compounds","This datasets corresponds to the technology used in Chinese ammonia plants with partial oxidation process with coal based fuel and feedstock. This technology is used for the gasification of heavy feedstocks such as residual oils and coal. The partial oxidation gasification is a non-catalytic process taking place at high pressure (>50bar) and temperatures around 1,400°C.",00.00.000,Sector: Chemicals; Agriculture & Animal Husbandry,2011-01-01,2023-12-31,Rest-of-World,ecoinvent Data Quality System
