UUID,Name,Category,Description,Version,Tags,Valid from,Valid until,Location,Flow schema
4483ab44-13b8-4642-9fb4-c948045b871c,"captan production | captan | EN15804GD, U",C:Manufacturing/20:Manufacture of chemicals and chemical products/202:Manufacture of other chemical products/2021:Manufacture of pesticides and other agrochemical products,Captan is a pesticide produced in three steps from butadiene: ;C4H6 + C4H2O3 → C8H8O3;C8H8O3 + 2 NH3 → C8H9NO2 + 3 H2O;C8H9NO2 + CCl4S → C9H8Cl3NO2S + HCl;A precursor that is used for the captan production is perchloromethylmercaptan (CCl4S). Perchloromethylmercaptan (CCl4S) is produced from carbon disulfide and chlorine: ;CS2 + 2 Cl2 → CCl4S + S,00.00.000,"ConvertedDataset,Sector: Chemicals; Agriculture & Animal Husbandry",2000-01-01,2023-12-31,Europe,ecoinvent Data Quality System
